Customer ID,Age,Gender,Location,Longitude,Latitude
446,55,Female,Ontario,51.2538,-85.3232
4,24,Other,Nova Scotia,45.0778,-63.5467
267,32,Other,Alberta,53.9333,-116.5765
494,23,Female,Yukon,64.2823,-135
467,49,Male,Newfoundland and Labrador,54.2731,-61.7388
191,19,Male,Saskatchewan,52.9399,-106.4509
388,64,Female,Newfoundland and Labrador,54.2731,-61.7388
336,19,Female,Alberta,53.9333,-116.5765
60,18,Female,Nunavut,64.248,-84.8896
137,19,Male,Newfoundland and Labrador,54.2731,-61.7388
50,46,Female,Northwest Territories,63.5888,-115.5069
301,61,Female,Nova Scotia,45.0778,-63.5467
354,52,Female,Quebec,46.8131,-71.2075
409,47,Female,Quebec,46.8131,-71.2075
298,22,Male,Saskatchewan,52.9399,-106.4509
289,23,Male,Manitoba,53.7609,-98.8139
322,55,Other,Ontario,51.2538,-85.3232
109,32,Other,Manitoba,53.7609,-98.8139
489,56,Male,Alberta,53.9333,-116.5765
375,21,Female,Saskatchewan,52.9399,-106.4509
53,53,Female,Yukon,64.2823,-135
5,29,Other,Alberta,53.9333,-116.5765
182,33,Male,British Columbia,53.7267,-127.6476
383,61,Male,Nunavut,64.248,-84.8896
443,21,Male,Northwest Territories,63.5888,-115.5069
226,42,Other,Ontario,51.2538,-85.3232
261,58,Male,Newfoundland and Labrador,54.2731,-61.7388
71,50,Female,Northwest Territories,63.5888,-115.5069
426,34,Female,Quebec,46.8131,-71.2075
183,56,Male,British Columbia,53.7267,-127.6476
334,49,Female,British Columbia,53.7267,-127.6476
66,29,Male,Saskatchewan,52.9399,-106.4509
1,26,Other,Nunavut,64.248,-84.8896
466,26,Male,Manitoba,53.7609,-98.8139
325,67,Female,British Columbia,53.7267,-127.6476
53,25,Male,Prince Edward Island,46.3188,-63.1461
454,26,Male,Yukon,64.2823,-135
124,70,Male,Prince Edward Island,46.3188,-63.1461
317,18,Male,Newfoundland and Labrador,54.2731,-61.7388
52,60,Female,Newfoundland and Labrador,54.2731,-61.7388
394,38,Female,Ontario,51.2538,-85.3232
414,28,Female,Newfoundland and Labrador,54.2731,-61.7388
27,41,Female,New Brunswick,46.5653,-66.4619
239,32,Other,Nunavut,64.248,-84.8896
179,65,Other,British Columbia,53.7267,-127.6476
475,22,Female,New Brunswick,46.5653,-66.4619
276,39,Other,Newfoundland and Labrador,54.2731,-61.7388
163,61,Male,Alberta,53.9333,-116.5765
159,62,Female,Saskatchewan,52.9399,-106.4509
260,18,Female,Nunavut,64.248,-84.8896
47,47,Female,Ontario,51.2538,-85.3232
10,61,Male,Newfoundland and Labrador,54.2731,-61.7388
313,19,Male,British Columbia,53.7267,-127.6476
467,20,Male,Nova Scotia,45.0778,-63.5467
354,63,Other,New Brunswick,46.5653,-66.4619
310,44,Female,Newfoundland and Labrador,54.2731,-61.7388
238,44,Other,British Columbia,53.7267,-127.6476
392,56,Female,Alberta,53.9333,-116.5765
56,28,Female,Yukon,64.2823,-135
195,57,Other,Saskatchewan,52.9399,-106.4509
17,42,Male,New Brunswick,46.5653,-66.4619
391,40,Female,British Columbia,53.7267,-127.6476
165,64,Female,Ontario,51.2538,-85.3232
234,62,Other,Northwest Territories,63.5888,-115.5069
37,38,Male,Northwest Territories,63.5888,-115.5069
434,31,Male,Newfoundland and Labrador,54.2731,-61.7388
456,61,Female,Yukon,64.2823,-135
110,30,Male,Yukon,64.2823,-135
264,63,Female,Newfoundland and Labrador,54.2731,-61.7388
360,66,Male,Prince Edward Island,46.3188,-63.1461
198,45,Female,Ontario,51.2538,-85.3232
429,23,Female,Nova Scotia,45.0778,-63.5467
399,46,Male,Prince Edward Island,46.3188,-63.1461
253,66,Female,British Columbia,53.7267,-127.6476
417,46,Other,Saskatchewan,52.9399,-106.4509
113,55,Female,British Columbia,53.7267,-127.6476
430,31,Other,British Columbia,53.7267,-127.6476
58,51,Male,Nova Scotia,45.0778,-63.5467
296,41,Male,Northwest Territories,63.5888,-115.5069
95,61,Male,Nunavut,64.248,-84.8896
302,50,Male,Nunavut,64.248,-84.8896
322,53,Female,New Brunswick,46.5653,-66.4619
49,43,Other,Nunavut,64.248,-84.8896
159,60,Other,Ontario,51.2538,-85.3232
422,24,Male,New Brunswick,46.5653,-66.4619
201,57,Other,Nunavut,64.248,-84.8896
245,68,Other,British Columbia,53.7267,-127.6476
68,41,Male,British Columbia,53.7267,-127.6476
314,41,Other,Newfoundland and Labrador,54.2731,-61.7388
73,19,Female,Manitoba,53.7609,-98.8139
343,59,Other,Northwest Territories,63.5888,-115.5069
110,28,Male,Nunavut,64.248,-84.8896
477,42,Male,Newfoundland and Labrador,54.2731,-61.7388
52,62,Other,Nunavut,64.248,-84.8896
358,40,Male,British Columbia,53.7267,-127.6476
89,38,Male,Quebec,46.8131,-71.2075
254,18,Male,Saskatchewan,52.9399,-106.4509
473,27,Female,British Columbia,53.7267,-127.6476
495,61,Male,Manitoba,53.7609,-98.8139
295,57,Other,Manitoba,53.7609,-98.8139
31,45,Female,Manitoba,53.7609,-98.8139
274,60,Female,Alberta,53.9333,-116.5765
264,20,Male,Northwest Territories,63.5888,-115.5069
356,48,Other,Ontario,51.2538,-85.3232
257,45,Female,Alberta,53.9333,-116.5765
332,41,Other,Prince Edward Island,46.3188,-63.1461
279,33,Male,Nunavut,64.248,-84.8896
392,54,Male,Northwest Territories,63.5888,-115.5069
126,54,Female,Saskatchewan,52.9399,-106.4509
450,45,Male,Nova Scotia,45.0778,-63.5467
388,25,Female,Northwest Territories,63.5888,-115.5069
142,70,Male,British Columbia,53.7267,-127.6476
435,27,Male,Quebec,46.8131,-71.2075
334,53,Male,Nunavut,64.248,-84.8896
201,36,Male,Ontario,51.2538,-85.3232
57,33,Female,Saskatchewan,52.9399,-106.4509
160,48,Female,Nunavut,64.248,-84.8896
207,46,Other,Quebec,46.8131,-71.2075
307,18,Male,Newfoundland and Labrador,54.2731,-61.7388
345,38,Male,British Columbia,53.7267,-127.6476
204,57,Female,Prince Edward Island,46.3188,-63.1461
378,68,Female,Alberta,53.9333,-116.5765
63,30,Female,Nunavut,64.248,-84.8896
184,56,Female,Quebec,46.8131,-71.2075
417,65,Male,British Columbia,53.7267,-127.6476
424,26,Male,Prince Edward Island,46.3188,-63.1461
287,58,Male,British Columbia,53.7267,-127.6476
421,38,Female,Northwest Territories,63.5888,-115.5069
263,70,Male,Quebec,46.8131,-71.2075
490,26,Male,Manitoba,53.7609,-98.8139
425,31,Female,Yukon,64.2823,-135
330,54,Other,Quebec,46.8131,-71.2075
362,39,Other,Prince Edward Island,46.3188,-63.1461
353,43,Male,British Columbia,53.7267,-127.6476
370,33,Female,Northwest Territories,63.5888,-115.5069
226,38,Other,Newfoundland and Labrador,54.2731,-61.7388
379,46,Other,Prince Edward Island,46.3188,-63.1461
360,33,Other,Nunavut,64.248,-84.8896
374,44,Male,Prince Edward Island,46.3188,-63.1461
164,57,Male,Nunavut,64.248,-84.8896
430,44,Male,Northwest Territories,63.5888,-115.5069
244,59,Female,Ontario,51.2538,-85.3232
385,61,Other,Yukon,64.2823,-135
187,44,Female,Manitoba,53.7609,-98.8139
481,25,Female,Yukon,64.2823,-135
418,43,Male,Manitoba,53.7609,-98.8139
164,35,Male,Alberta,53.9333,-116.5765
495,57,Other,British Columbia,53.7267,-127.6476
24,25,Other,Saskatchewan,52.9399,-106.4509
13,42,Other,Nunavut,64.248,-84.8896
261,46,Female,Manitoba,53.7609,-98.8139
453,18,Female,Newfoundland and Labrador,54.2731,-61.7388
162,18,Male,Manitoba,53.7609,-98.8139
420,62,Other,Quebec,46.8131,-71.2075
362,23,Other,Quebec,46.8131,-71.2075
178,29,Other,Yukon,64.2823,-135
295,20,Other,Northwest Territories,63.5888,-115.5069
276,55,Other,Manitoba,53.7609,-98.8139
128,59,Female,Newfoundland and Labrador,54.2731,-61.7388
66,28,Female,Northwest Territories,63.5888,-115.5069
301,47,Female,British Columbia,53.7267,-127.6476
386,47,Other,Yukon,64.2823,-135
218,70,Other,Newfoundland and Labrador,54.2731,-61.7388
73,48,Male,Nunavut,64.248,-84.8896
352,34,Other,Ontario,51.2538,-85.3232
302,59,Other,Nunavut,64.248,-84.8896
73,46,Male,Quebec,46.8131,-71.2075
208,18,Male,Quebec,46.8131,-71.2075
481,55,Male,British Columbia,53.7267,-127.6476
141,65,Other,Alberta,53.9333,-116.5765
400,33,Female,Nova Scotia,45.0778,-63.5467
323,43,Male,Newfoundland and Labrador,54.2731,-61.7388
285,56,Male,Newfoundland and Labrador,54.2731,-61.7388
96,28,Male,Ontario,51.2538,-85.3232
358,36,Male,Nova Scotia,45.0778,-63.5467
343,59,Female,Ontario,51.2538,-85.3232
303,22,Female,Nunavut,64.248,-84.8896
464,51,Male,Newfoundland and Labrador,54.2731,-61.7388
337,61,Other,Nova Scotia,45.0778,-63.5467
337,40,Female,Ontario,51.2538,-85.3232
30,66,Male,Ontario,51.2538,-85.3232
208,39,Other,Prince Edward Island,46.3188,-63.1461
280,21,Male,Northwest Territories,63.5888,-115.5069
454,62,Male,Quebec,46.8131,-71.2075
113,43,Other,New Brunswick,46.5653,-66.4619
134,67,Other,Manitoba,53.7609,-98.8139
56,27,Female,Ontario,51.2538,-85.3232
311,53,Male,Nova Scotia,45.0778,-63.5467
138,42,Female,Manitoba,53.7609,-98.8139
231,30,Female,Quebec,46.8131,-71.2075
489,39,Male,Northwest Territories,63.5888,-115.5069
58,56,Male,Prince Edward Island,46.3188,-63.1461
148,25,Female,Nunavut,64.248,-84.8896
234,21,Other,Prince Edward Island,46.3188,-63.1461
474,49,Other,Quebec,46.8131,-71.2075
483,48,Female,Ontario,51.2538,-85.3232
165,31,Female,Ontario,51.2538,-85.3232
106,39,Male,Saskatchewan,52.9399,-106.4509
187,47,Other,Prince Edward Island,46.3188,-63.1461
293,42,Other,Nunavut,64.248,-84.8896
483,69,Other,Alberta,53.9333,-116.5765
194,42,Male,Quebec,46.8131,-71.2075
353,37,Male,New Brunswick,46.5653,-66.4619
122,66,Male,Nunavut,64.248,-84.8896
268,58,Female,Quebec,46.8131,-71.2075
175,46,Male,Manitoba,53.7609,-98.8139
140,39,Female,Nunavut,64.248,-84.8896
219,53,Female,Saskatchewan,52.9399,-106.4509
43,30,Female,Alberta,53.9333,-116.5765
180,37,Male,Yukon,64.2823,-135
401,25,Female,Alberta,53.9333,-116.5765
299,59,Other,Northwest Territories,63.5888,-115.5069
229,55,Other,Saskatchewan,52.9399,-106.4509
360,68,Other,Alberta,53.9333,-116.5765
338,31,Male,Nova Scotia,45.0778,-63.5467
462,67,Female,Yukon,64.2823,-135
120,41,Other,Nova Scotia,45.0778,-63.5467
104,31,Other,Manitoba,53.7609,-98.8139
445,26,Male,Yukon,64.2823,-135
388,48,Male,Yukon,64.2823,-135
111,30,Male,Manitoba,53.7609,-98.8139
204,59,Male,Quebec,46.8131,-71.2075
43,49,Male,Northwest Territories,63.5888,-115.5069
143,37,Female,Newfoundland and Labrador,54.2731,-61.7388
84,37,Other,Northwest Territories,63.5888,-115.5069
173,48,Male,Saskatchewan,52.9399,-106.4509
150,26,Female,Newfoundland and Labrador,54.2731,-61.7388
387,46,Other,New Brunswick,46.5653,-66.4619
340,42,Female,Yukon,64.2823,-135
153,55,Female,Manitoba,53.7609,-98.8139
125,65,Other,Alberta,53.9333,-116.5765
366,29,Male,Alberta,53.9333,-116.5765
70,19,Female,Northwest Territories,63.5888,-115.5069
226,51,Female,Prince Edward Island,46.3188,-63.1461
356,69,Other,Manitoba,53.7609,-98.8139
347,62,Other,Manitoba,53.7609,-98.8139
484,24,Other,Nova Scotia,45.0778,-63.5467
178,64,Female,Ontario,51.2538,-85.3232
31,25,Other,Alberta,53.9333,-116.5765
31,62,Other,Yukon,64.2823,-135
279,42,Male,Nunavut,64.248,-84.8896
443,27,Male,British Columbia,53.7267,-127.6476
57,69,Male,Alberta,53.9333,-116.5765
71,44,Female,Newfoundland and Labrador,54.2731,-61.7388
289,33,Female,Northwest Territories,63.5888,-115.5069
360,56,Female,Quebec,46.8131,-71.2075
4,59,Male,Yukon,64.2823,-135
89,56,Male,Yukon,64.2823,-135
119,36,Male,Newfoundland and Labrador,54.2731,-61.7388
14,44,Other,Prince Edward Island,46.3188,-63.1461
49,40,Male,Yukon,64.2823,-135
388,47,Other,Saskatchewan,52.9399,-106.4509
405,48,Other,British Columbia,53.7267,-127.6476
455,68,Male,Saskatchewan,52.9399,-106.4509
396,23,Male,Ontario,51.2538,-85.3232
124,42,Male,Nova Scotia,45.0778,-63.5467
240,50,Other,Newfoundland and Labrador,54.2731,-61.7388
65,20,Male,Nunavut,64.248,-84.8896
298,68,Other,Saskatchewan,52.9399,-106.4509
396,64,Other,Ontario,51.2538,-85.3232
296,63,Male,Newfoundland and Labrador,54.2731,-61.7388
103,65,Male,Newfoundland and Labrador,54.2731,-61.7388
31,44,Male,Prince Edward Island,46.3188,-63.1461
97,58,Male,Manitoba,53.7609,-98.8139
431,66,Female,Alberta,53.9333,-116.5765
90,56,Other,Alberta,53.9333,-116.5765
128,19,Other,Nunavut,64.248,-84.8896
221,51,Other,Alberta,53.9333,-116.5765
390,65,Female,Alberta,53.9333,-116.5765
131,58,Male,Ontario,51.2538,-85.3232
305,36,Male,Manitoba,53.7609,-98.8139
193,20,Female,Alberta,53.9333,-116.5765
450,69,Male,British Columbia,53.7267,-127.6476
396,65,Female,Alberta,53.9333,-116.5765
166,27,Female,Yukon,64.2823,-135
454,60,Other,Northwest Territories,63.5888,-115.5069
46,19,Female,Quebec,46.8131,-71.2075
500,26,Other,Yukon,64.2823,-135
356,68,Male,Nova Scotia,45.0778,-63.5467
337,35,Female,New Brunswick,46.5653,-66.4619
412,67,Male,Northwest Territories,63.5888,-115.5069
242,49,Other,British Columbia,53.7267,-127.6476
108,63,Other,Yukon,64.2823,-135
377,38,Male,New Brunswick,46.5653,-66.4619
207,52,Other,Northwest Territories,63.5888,-115.5069
110,34,Female,Quebec,46.8131,-71.2075
42,32,Female,Newfoundland and Labrador,54.2731,-61.7388
347,57,Female,Nova Scotia,45.0778,-63.5467
80,27,Other,Ontario,51.2538,-85.3232
78,47,Female,Nova Scotia,45.0778,-63.5467
440,60,Male,Newfoundland and Labrador,54.2731,-61.7388
161,26,Male,Saskatchewan,52.9399,-106.4509
364,59,Male,Northwest Territories,63.5888,-115.5069
110,38,Female,Yukon,64.2823,-135
279,64,Female,Ontario,51.2538,-85.3232
204,30,Male,Alberta,53.9333,-116.5765
318,20,Female,Alberta,53.9333,-116.5765
53,49,Other,Prince Edward Island,46.3188,-63.1461
445,50,Male,British Columbia,53.7267,-127.6476
146,44,Male,New Brunswick,46.5653,-66.4619
263,36,Male,Saskatchewan,52.9399,-106.4509
211,26,Male,Nova Scotia,45.0778,-63.5467
416,70,Male,New Brunswick,46.5653,-66.4619
181,62,Male,Alberta,53.9333,-116.5765
396,57,Male,New Brunswick,46.5653,-66.4619
494,41,Female,Nunavut,64.248,-84.8896
178,32,Female,Northwest Territories,63.5888,-115.5069
162,57,Female,Northwest Territories,63.5888,-115.5069
305,23,Female,Alberta,53.9333,-116.5765
53,38,Other,Yukon,64.2823,-135
37,66,Other,Alberta,53.9333,-116.5765
199,48,Male,Alberta,53.9333,-116.5765
49,57,Other,Prince Edward Island,46.3188,-63.1461
401,46,Other,Ontario,51.2538,-85.3232
206,68,Other,Nova Scotia,45.0778,-63.5467
289,65,Other,Ontario,51.2538,-85.3232
305,21,Female,Nunavut,64.248,-84.8896
273,40,Female,Nunavut,64.248,-84.8896
453,65,Other,Prince Edward Island,46.3188,-63.1461
21,68,Other,Yukon,64.2823,-135
210,62,Other,Alberta,53.9333,-116.5765
26,37,Male,Manitoba,53.7609,-98.8139
74,28,Male,Saskatchewan,52.9399,-106.4509
240,49,Other,Prince Edward Island,46.3188,-63.1461
45,25,Male,Nova Scotia,45.0778,-63.5467
152,69,Other,Northwest Territories,63.5888,-115.5069
172,69,Female,Saskatchewan,52.9399,-106.4509
249,62,Female,Northwest Territories,63.5888,-115.5069
452,32,Male,Northwest Territories,63.5888,-115.5069
219,69,Male,Nunavut,64.248,-84.8896
282,35,Male,Saskatchewan,52.9399,-106.4509
367,52,Other,Ontario,51.2538,-85.3232
366,51,Other,Northwest Territories,63.5888,-115.5069
396,25,Female,Nunavut,64.248,-84.8896
445,40,Male,Nunavut,64.248,-84.8896
380,49,Female,Nunavut,64.248,-84.8896
2,65,Other,Newfoundland and Labrador,54.2731,-61.7388
233,56,Female,Prince Edward Island,46.3188,-63.1461
241,46,Other,Yukon,64.2823,-135
142,51,Female,Nunavut,64.248,-84.8896
424,40,Other,Nova Scotia,45.0778,-63.5467
26,44,Other,Newfoundland and Labrador,54.2731,-61.7388
178,56,Male,Saskatchewan,52.9399,-106.4509
412,64,Other,Prince Edward Island,46.3188,-63.1461
141,32,Other,Quebec,46.8131,-71.2075
105,34,Female,Yukon,64.2823,-135
238,60,Male,Northwest Territories,63.5888,-115.5069
299,33,Other,Nunavut,64.248,-84.8896
329,68,Male,Prince Edward Island,46.3188,-63.1461
455,33,Female,Saskatchewan,52.9399,-106.4509
33,36,Other,Manitoba,53.7609,-98.8139
289,42,Female,Prince Edward Island,46.3188,-63.1461
459,40,Other,Saskatchewan,52.9399,-106.4509
459,27,Male,Yukon,64.2823,-135
258,66,Male,Alberta,53.9333,-116.5765
54,64,Male,Nunavut,64.248,-84.8896
23,29,Male,Yukon,64.2823,-135
359,57,Male,Quebec,46.8131,-71.2075
494,29,Female,British Columbia,53.7267,-127.6476
423,38,Female,British Columbia,53.7267,-127.6476
7,25,Other,New Brunswick,46.5653,-66.4619
475,35,Male,New Brunswick,46.5653,-66.4619
448,33,Male,Yukon,64.2823,-135
125,18,Other,Nova Scotia,45.0778,-63.5467
86,31,Female,Ontario,51.2538,-85.3232
231,58,Male,British Columbia,53.7267,-127.6476
32,30,Male,Northwest Territories,63.5888,-115.5069
303,63,Other,Ontario,51.2538,-85.3232
274,43,Male,Nova Scotia,45.0778,-63.5467
272,20,Male,Quebec,46.8131,-71.2075
360,54,Male,New Brunswick,46.5653,-66.4619
83,58,Male,Saskatchewan,52.9399,-106.4509
394,30,Female,Newfoundland and Labrador,54.2731,-61.7388
69,19,Other,New Brunswick,46.5653,-66.4619
308,31,Male,Quebec,46.8131,-71.2075
117,21,Female,Yukon,64.2823,-135
42,69,Other,Nova Scotia,45.0778,-63.5467
288,63,Female,Quebec,46.8131,-71.2075
93,31,Female,British Columbia,53.7267,-127.6476
21,24,Male,Newfoundland and Labrador,54.2731,-61.7388
417,22,Female,Nunavut,64.248,-84.8896
445,40,Female,Yukon,64.2823,-135
167,34,Male,Prince Edward Island,46.3188,-63.1461
226,38,Female,Saskatchewan,52.9399,-106.4509
103,52,Female,Newfoundland and Labrador,54.2731,-61.7388
482,20,Other,Saskatchewan,52.9399,-106.4509
124,34,Other,Yukon,64.2823,-135
301,23,Female,Nunavut,64.248,-84.8896
400,62,Other,Newfoundland and Labrador,54.2731,-61.7388
205,34,Male,Prince Edward Island,46.3188,-63.1461
37,52,Male,New Brunswick,46.5653,-66.4619
182,27,Other,Nova Scotia,45.0778,-63.5467
393,67,Female,Nunavut,64.248,-84.8896
414,21,Female,Alberta,53.9333,-116.5765
352,68,Other,Alberta,53.9333,-116.5765
476,34,Female,British Columbia,53.7267,-127.6476
347,40,Female,Ontario,51.2538,-85.3232
456,30,Male,Alberta,53.9333,-116.5765
321,19,Female,Newfoundland and Labrador,54.2731,-61.7388
289,46,Male,Newfoundland and Labrador,54.2731,-61.7388
231,20,Other,Yukon,64.2823,-135
177,21,Other,Northwest Territories,63.5888,-115.5069
169,60,Male,Prince Edward Island,46.3188,-63.1461
394,51,Other,Prince Edward Island,46.3188,-63.1461
485,59,Female,Nunavut,64.248,-84.8896
466,43,Male,Prince Edward Island,46.3188,-63.1461
495,66,Other,Nova Scotia,45.0778,-63.5467
334,40,Other,Nunavut,64.248,-84.8896
71,24,Female,Nova Scotia,45.0778,-63.5467
227,70,Other,Nova Scotia,45.0778,-63.5467
147,26,Female,Nunavut,64.248,-84.8896
136,51,Female,British Columbia,53.7267,-127.6476
342,28,Male,New Brunswick,46.5653,-66.4619
122,27,Male,Newfoundland and Labrador,54.2731,-61.7388
447,40,Male,Quebec,46.8131,-71.2075
479,33,Male,New Brunswick,46.5653,-66.4619
254,26,Other,Yukon,64.2823,-135
381,44,Female,Manitoba,53.7609,-98.8139
237,33,Other,Prince Edward Island,46.3188,-63.1461
350,49,Male,British Columbia,53.7267,-127.6476
67,26,Other,Prince Edward Island,46.3188,-63.1461
408,68,Other,Ontario,51.2538,-85.3232
161,28,Other,Quebec,46.8131,-71.2075
345,28,Female,Quebec,46.8131,-71.2075
483,60,Female,Saskatchewan,52.9399,-106.4509
337,66,Other,Quebec,46.8131,-71.2075
448,34,Other,Manitoba,53.7609,-98.8139
342,29,Male,Ontario,51.2538,-85.3232
276,24,Female,Yukon,64.2823,-135
305,56,Male,Saskatchewan,52.9399,-106.4509
451,18,Male,Alberta,53.9333,-116.5765
485,32,Other,Nunavut,64.248,-84.8896
190,58,Other,Nova Scotia,45.0778,-63.5467
313,31,Other,Manitoba,53.7609,-98.8139
471,61,Female,Saskatchewan,52.9399,-106.4509
319,38,Female,New Brunswick,46.5653,-66.4619
432,36,Female,Northwest Territories,63.5888,-115.5069
78,45,Female,Newfoundland and Labrador,54.2731,-61.7388
336,29,Female,Northwest Territories,63.5888,-115.5069
47,50,Other,Saskatchewan,52.9399,-106.4509
94,25,Other,Nunavut,64.248,-84.8896
75,47,Male,Northwest Territories,63.5888,-115.5069
9,65,Female,Nova Scotia,45.0778,-63.5467
386,35,Male,British Columbia,53.7267,-127.6476
95,46,Male,Yukon,64.2823,-135
462,44,Male,Prince Edward Island,46.3188,-63.1461
181,60,Male,Newfoundland and Labrador,54.2731,-61.7388
213,42,Other,British Columbia,53.7267,-127.6476
282,43,Male,Ontario,51.2538,-85.3232
122,69,Male,Northwest Territories,63.5888,-115.5069
330,61,Female,New Brunswick,46.5653,-66.4619
108,35,Female,Nova Scotia,45.0778,-63.5467
467,60,Male,Nova Scotia,45.0778,-63.5467
80,20,Female,Prince Edward Island,46.3188,-63.1461
403,31,Female,Yukon,64.2823,-135
144,33,Female,Manitoba,53.7609,-98.8139
26,27,Female,Prince Edward Island,46.3188,-63.1461
130,57,Male,Nunavut,64.248,-84.8896
470,26,Female,Nunavut,64.248,-84.8896
15,32,Female,Northwest Territories,63.5888,-115.5069
451,56,Female,Nova Scotia,45.0778,-63.5467
256,52,Female,Quebec,46.8131,-71.2075
434,45,Female,Quebec,46.8131,-71.2075
371,21,Male,Newfoundland and Labrador,54.2731,-61.7388
226,22,Male,Saskatchewan,52.9399,-106.4509
334,37,Male,Yukon,64.2823,-135
355,53,Male,Newfoundland and Labrador,54.2731,-61.7388
233,36,Male,Nunavut,64.248,-84.8896
358,37,Female,Nova Scotia,45.0778,-63.5467
431,42,Male,Prince Edward Island,46.3188,-63.1461
418,65,Female,Nunavut,64.248,-84.8896
72,30,Other,Prince Edward Island,46.3188,-63.1461
492,21,Female,Alberta,53.9333,-116.5765
494,60,Male,Newfoundland and Labrador,54.2731,-61.7388
287,39,Male,Prince Edward Island,46.3188,-63.1461
326,32,Other,Quebec,46.8131,-71.2075
349,44,Male,Nunavut,64.248,-84.8896
178,46,Male,New Brunswick,46.5653,-66.4619
431,65,Male,Manitoba,53.7609,-98.8139
150,50,Female,Northwest Territories,63.5888,-115.5069
359,38,Other,New Brunswick,46.5653,-66.4619
100,28,Other,Nunavut,64.248,-84.8896
23,37,Other,Saskatchewan,52.9399,-106.4509
79,40,Female,British Columbia,53.7267,-127.6476
77,52,Male,Quebec,46.8131,-71.2075
144,68,Female,Nova Scotia,45.0778,-63.5467
312,48,Other,Yukon,64.2823,-135
76,29,Female,Nova Scotia,45.0778,-63.5467
432,47,Male,Nova Scotia,45.0778,-63.5467
292,68,Female,Saskatchewan,52.9399,-106.4509
295,34,Female,New Brunswick,46.5653,-66.4619
313,25,Female,Prince Edward Island,46.3188,-63.1461
235,27,Female,Newfoundland and Labrador,54.2731,-61.7388
228,23,Female,Nunavut,64.248,-84.8896
360,19,Male,Quebec,46.8131,-71.2075
296,62,Other,Nunavut,64.248,-84.8896
491,48,Male,Nova Scotia,45.0778,-63.5467
120,34,Male,Ontario,51.2538,-85.3232
428,25,Male,Northwest Territories,63.5888,-115.5069
381,26,Other,Saskatchewan,52.9399,-106.4509
53,40,Other,Nova Scotia,45.0778,-63.5467
482,33,Other,Saskatchewan,52.9399,-106.4509
482,69,Female,New Brunswick,46.5653,-66.4619
65,21,Male,Manitoba,53.7609,-98.8139
88,36,Other,New Brunswick,46.5653,-66.4619
211,51,Male,Newfoundland and Labrador,54.2731,-61.7388
312,50,Other,Newfoundland and Labrador,54.2731,-61.7388
88,62,Other,British Columbia,53.7267,-127.6476
255,62,Female,Quebec,46.8131,-71.2075
226,52,Female,Prince Edward Island,46.3188,-63.1461
138,38,Female,Alberta,53.9333,-116.5765
107,26,Male,Yukon,64.2823,-135
428,44,Female,Ontario,51.2538,-85.3232
415,26,Female,Northwest Territories,63.5888,-115.5069
371,55,Male,New Brunswick,46.5653,-66.4619
19,54,Other,Nova Scotia,45.0778,-63.5467
350,53,Female,Ontario,51.2538,-85.3232
441,26,Other,Manitoba,53.7609,-98.8139
133,45,Other,Prince Edward Island,46.3188,-63.1461
231,25,Male,Yukon,64.2823,-135
408,39,Female,Northwest Territories,63.5888,-115.5069
130,47,Female,Quebec,46.8131,-71.2075
485,57,Female,Manitoba,53.7609,-98.8139
491,58,Other,Newfoundland and Labrador,54.2731,-61.7388
305,48,Female,Newfoundland and Labrador,54.2731,-61.7388
307,58,Female,Alberta,53.9333,-116.5765
407,49,Male,Prince Edward Island,46.3188,-63.1461
213,67,Female,Nova Scotia,45.0778,-63.5467
330,44,Other,Yukon,64.2823,-135
473,40,Female,Prince Edward Island,46.3188,-63.1461
27,65,Male,Newfoundland and Labrador,54.2731,-61.7388
88,34,Female,Quebec,46.8131,-71.2075
164,45,Male,Yukon,64.2823,-135
362,63,Female,Manitoba,53.7609,-98.8139
488,70,Male,New Brunswick,46.5653,-66.4619
487,57,Other,New Brunswick,46.5653,-66.4619
243,20,Female,New Brunswick,46.5653,-66.4619
497,61,Male,Newfoundland and Labrador,54.2731,-61.7388
148,25,Other,Newfoundland and Labrador,54.2731,-61.7388
193,33,Female,Nova Scotia,45.0778,-63.5467
463,23,Female,Ontario,51.2538,-85.3232
468,18,Female,British Columbia,53.7267,-127.6476
45,40,Male,Yukon,64.2823,-135
340,59,Female,Nunavut,64.248,-84.8896
413,38,Male,British Columbia,53.7267,-127.6476
189,30,Female,Nova Scotia,45.0778,-63.5467
263,36,Other,Prince Edward Island,46.3188,-63.1461
86,29,Female,British Columbia,53.7267,-127.6476
411,66,Male,Northwest Territories,63.5888,-115.5069
404,39,Male,Nunavut,64.248,-84.8896
498,57,Male,Northwest Territories,63.5888,-115.5069
361,68,Other,New Brunswick,46.5653,-66.4619
485,54,Male,Alberta,53.9333,-116.5765
456,43,Other,Yukon,64.2823,-135
223,43,Male,Manitoba,53.7609,-98.8139
89,41,Other,Nunavut,64.248,-84.8896
463,24,Other,Nunavut,64.248,-84.8896
258,25,Other,Newfoundland and Labrador,54.2731,-61.7388
325,54,Male,Manitoba,53.7609,-98.8139
174,62,Other,British Columbia,53.7267,-127.6476
207,27,Other,Quebec,46.8131,-71.2075
198,29,Male,Manitoba,53.7609,-98.8139
427,48,Other,Yukon,64.2823,-135
402,50,Male,British Columbia,53.7267,-127.6476
328,52,Male,Nova Scotia,45.0778,-63.5467
326,37,Female,Northwest Territories,63.5888,-115.5069
