Product ID,Product Name,Category
669,Food_Product,Food
691,Decorations_Product,Decorations
171,Clothing_Product,Clothing
269,Toys_Product,Toys
939,Clothing_Product,Clothing
208,Decorations_Product,Decorations
199,Decorations_Product,Decorations
476,Decorations_Product,Decorations
713,Electronics_Product,Electronics
996,Clothing_Product,Clothing
762,Electronics_Product,Electronics
179,Toys_Product,Toys
421,Food_Product,Food
406,Decorations_Product,Decorations
351,Electronics_Product,Electronics
853,Food_Product,Food
80,Clothing_Product,Clothing
385,Electronics_Product,Electronics
23,Electronics_Product,Electronics
382,Toys_Product,Toys
221,Food_Product,Food
325,Clothing_Product,Clothing
1,Food_Product,Food
147,Food_Product,Food
870,Toys_Product,Toys
516,Clothing_Product,Clothing
957,Toys_Product,Toys
441,Electronics_Product,Electronics
991,Decorations_Product,Decorations
369,Clothing_Product,Clothing
608,Decorations_Product,Decorations
638,Food_Product,Food
48,Toys_Product,Toys
675,Decorations_Product,Decorations
610,Decorations_Product,Decorations
325,Toys_Product,Toys
617,Decorations_Product,Decorations
296,Food_Product,Food
75,Electronics_Product,Electronics
915,Clothing_Product,Clothing
513,Electronics_Product,Electronics
287,Toys_Product,Toys
188,Clothing_Product,Clothing
606,Toys_Product,Toys
503,Toys_Product,Toys
457,Electronics_Product,Electronics
197,Food_Product,Food
190,Toys_Product,Toys
907,Food_Product,Food
616,Decorations_Product,Decorations
122,Toys_Product,Toys
513,Decorations_Product,Decorations
207,Clothing_Product,Clothing
842,Decorations_Product,Decorations
276,Decorations_Product,Decorations
357,Food_Product,Food
249,Electronics_Product,Electronics
149,Food_Product,Food
728,Clothing_Product,Clothing
200,Clothing_Product,Clothing
941,Decorations_Product,Decorations
388,Decorations_Product,Decorations
709,Food_Product,Food
820,Food_Product,Food
149,Toys_Product,Toys
366,Food_Product,Food
898,Toys_Product,Toys
254,Clothing_Product,Clothing
437,Electronics_Product,Electronics
943,Decorations_Product,Decorations
475,Electronics_Product,Electronics
344,Electronics_Product,Electronics
662,Toys_Product,Toys
313,Food_Product,Food
340,Clothing_Product,Clothing
196,Clothing_Product,Clothing
852,Clothing_Product,Clothing
624,Decorations_Product,Decorations
282,Food_Product,Food
373,Decorations_Product,Decorations
654,Food_Product,Food
652,Clothing_Product,Clothing
516,Decorations_Product,Decorations
324,Electronics_Product,Electronics
378,Toys_Product,Toys
562,Electronics_Product,Electronics
770,Toys_Product,Toys
223,Clothing_Product,Clothing
668,Food_Product,Food
833,Decorations_Product,Decorations
123,Electronics_Product,Electronics
136,Food_Product,Food
154,Toys_Product,Toys
230,Food_Product,Food
135,Decorations_Product,Decorations
87,Electronics_Product,Electronics
690,Food_Product,Food
828,Food_Product,Food
186,Electronics_Product,Electronics
73,Electronics_Product,Electronics
130,Decorations_Product,Decorations
93,Clothing_Product,Clothing
914,Electronics_Product,Electronics
711,Decorations_Product,Decorations
396,Decorations_Product,Decorations
162,Toys_Product,Toys
901,Food_Product,Food
997,Decorations_Product,Decorations
417,Food_Product,Food
308,Food_Product,Food
353,Decorations_Product,Decorations
890,Toys_Product,Toys
781,Decorations_Product,Decorations
384,Clothing_Product,Clothing
896,Clothing_Product,Clothing
845,Electronics_Product,Electronics
875,Toys_Product,Toys
657,Decorations_Product,Decorations
746,Food_Product,Food
482,Clothing_Product,Clothing
124,Electronics_Product,Electronics
556,Toys_Product,Toys
869,Decorations_Product,Decorations
217,Electronics_Product,Electronics
14,Food_Product,Food
348,Decorations_Product,Decorations
540,Food_Product,Food
498,Electronics_Product,Electronics
83,Food_Product,Food
97,Electronics_Product,Electronics
656,Clothing_Product,Clothing
129,Electronics_Product,Electronics
939,Food_Product,Food
833,Clothing_Product,Clothing
496,Decorations_Product,Decorations
418,Electronics_Product,Electronics
884,Decorations_Product,Decorations
512,Clothing_Product,Clothing
684,Electronics_Product,Electronics
102,Clothing_Product,Clothing
895,Food_Product,Food
343,Toys_Product,Toys
829,Food_Product,Food
515,Electronics_Product,Electronics
60,Toys_Product,Toys
506,Electronics_Product,Electronics
444,Decorations_Product,Decorations
641,Toys_Product,Toys
959,Electronics_Product,Electronics
527,Food_Product,Food
453,Electronics_Product,Electronics
280,Decorations_Product,Decorations
430,Electronics_Product,Electronics
25,Toys_Product,Toys
271,Electronics_Product,Electronics
463,Decorations_Product,Decorations
273,Decorations_Product,Decorations
753,Decorations_Product,Decorations
946,Toys_Product,Toys
765,Electronics_Product,Electronics
179,Electronics_Product,Electronics
843,Food_Product,Food
981,Food_Product,Food
117,Clothing_Product,Clothing
569,Clothing_Product,Clothing
443,Toys_Product,Toys
104,Decorations_Product,Decorations
527,Decorations_Product,Decorations
671,Food_Product,Food
757,Clothing_Product,Clothing
913,Electronics_Product,Electronics
365,Toys_Product,Toys
478,Toys_Product,Toys
390,Food_Product,Food
468,Electronics_Product,Electronics
511,Electronics_Product,Electronics
4,Electronics_Product,Electronics
593,Toys_Product,Toys
121,Decorations_Product,Decorations
562,Clothing_Product,Clothing
749,Electronics_Product,Electronics
972,Toys_Product,Toys
645,Electronics_Product,Electronics
71,Clothing_Product,Clothing
641,Toys_Product,Toys
884,Electronics_Product,Electronics
116,Toys_Product,Toys
544,Decorations_Product,Decorations
267,Decorations_Product,Decorations
540,Toys_Product,Toys
733,Food_Product,Food
187,Toys_Product,Toys
925,Electronics_Product,Electronics
504,Clothing_Product,Clothing
395,Food_Product,Food
733,Decorations_Product,Decorations
574,Electronics_Product,Electronics
177,Food_Product,Food
642,Food_Product,Food
683,Clothing_Product,Clothing
881,Food_Product,Food
610,Food_Product,Food
647,Food_Product,Food
862,Decorations_Product,Decorations
843,Clothing_Product,Clothing
556,Toys_Product,Toys
389,Toys_Product,Toys
374,Toys_Product,Toys
335,Decorations_Product,Decorations
745,Electronics_Product,Electronics
295,Toys_Product,Toys
815,Food_Product,Food
763,Toys_Product,Toys
869,Food_Product,Food
119,Decorations_Product,Decorations
32,Food_Product,Food
344,Decorations_Product,Decorations
983,Food_Product,Food
329,Electronics_Product,Electronics
417,Decorations_Product,Decorations
216,Electronics_Product,Electronics
286,Electronics_Product,Electronics
694,Decorations_Product,Decorations
329,Electronics_Product,Electronics
900,Electronics_Product,Electronics
776,Toys_Product,Toys
45,Decorations_Product,Decorations
396,Food_Product,Food
244,Electronics_Product,Electronics
416,Electronics_Product,Electronics
155,Clothing_Product,Clothing
466,Food_Product,Food
70,Toys_Product,Toys
611,Decorations_Product,Decorations
293,Decorations_Product,Decorations
398,Food_Product,Food
789,Food_Product,Food
995,Electronics_Product,Electronics
854,Electronics_Product,Electronics
244,Decorations_Product,Decorations
428,Clothing_Product,Clothing
277,Decorations_Product,Decorations
365,Decorations_Product,Decorations
425,Clothing_Product,Clothing
918,Electronics_Product,Electronics
796,Toys_Product,Toys
885,Food_Product,Food
535,Decorations_Product,Decorations
182,Decorations_Product,Decorations
622,Food_Product,Food
981,Electronics_Product,Electronics
970,Electronics_Product,Electronics
628,Decorations_Product,Decorations
505,Toys_Product,Toys
20,Electronics_Product,Electronics
197,Food_Product,Food
13,Toys_Product,Toys
700,Clothing_Product,Clothing
896,Clothing_Product,Clothing
437,Food_Product,Food
320,Decorations_Product,Decorations
666,Food_Product,Food
491,Decorations_Product,Decorations
115,Decorations_Product,Decorations
579,Clothing_Product,Clothing
414,Decorations_Product,Decorations
175,Decorations_Product,Decorations
229,Decorations_Product,Decorations
532,Electronics_Product,Electronics
938,Clothing_Product,Clothing
796,Clothing_Product,Clothing
696,Food_Product,Food
930,Clothing_Product,Clothing
168,Food_Product,Food
414,Electronics_Product,Electronics
812,Food_Product,Food
46,Decorations_Product,Decorations
773,Food_Product,Food
323,Decorations_Product,Decorations
646,Clothing_Product,Clothing
618,Clothing_Product,Clothing
603,Electronics_Product,Electronics
323,Toys_Product,Toys
274,Toys_Product,Toys
508,Electronics_Product,Electronics
157,Food_Product,Food
30,Clothing_Product,Clothing
990,Toys_Product,Toys
340,Toys_Product,Toys
834,Toys_Product,Toys
208,Toys_Product,Toys
886,Food_Product,Food
308,Electronics_Product,Electronics
871,Decorations_Product,Decorations
889,Toys_Product,Toys
653,Food_Product,Food
711,Food_Product,Food
330,Electronics_Product,Electronics
517,Clothing_Product,Clothing
593,Decorations_Product,Decorations
853,Toys_Product,Toys
849,Decorations_Product,Decorations
732,Electronics_Product,Electronics
688,Food_Product,Food
950,Electronics_Product,Electronics
457,Electronics_Product,Electronics
653,Clothing_Product,Clothing
900,Food_Product,Food
61,Decorations_Product,Decorations
911,Decorations_Product,Decorations
479,Food_Product,Food
595,Decorations_Product,Decorations
9,Toys_Product,Toys
899,Electronics_Product,Electronics
269,Toys_Product,Toys
197,Decorations_Product,Decorations
682,Decorations_Product,Decorations
854,Electronics_Product,Electronics
231,Food_Product,Food
871,Food_Product,Food
996,Toys_Product,Toys
691,Electronics_Product,Electronics
694,Clothing_Product,Clothing
386,Toys_Product,Toys
175,Electronics_Product,Electronics
434,Clothing_Product,Clothing
329,Decorations_Product,Decorations
366,Food_Product,Food
923,Food_Product,Food
268,Decorations_Product,Decorations
722,Food_Product,Food
136,Toys_Product,Toys
158,Clothing_Product,Clothing
395,Electronics_Product,Electronics
826,Clothing_Product,Clothing
272,Food_Product,Food
108,Decorations_Product,Decorations
830,Electronics_Product,Electronics
568,Food_Product,Food
662,Toys_Product,Toys
956,Clothing_Product,Clothing
578,Decorations_Product,Decorations
117,Clothing_Product,Clothing
601,Clothing_Product,Clothing
809,Clothing_Product,Clothing
78,Clothing_Product,Clothing
249,Toys_Product,Toys
351,Clothing_Product,Clothing
242,Decorations_Product,Decorations
682,Electronics_Product,Electronics
662,Decorations_Product,Decorations
37,Food_Product,Food
177,Electronics_Product,Electronics
856,Electronics_Product,Electronics
63,Food_Product,Food
58,Clothing_Product,Clothing
558,Toys_Product,Toys
406,Toys_Product,Toys
213,Electronics_Product,Electronics
848,Decorations_Product,Decorations
438,Decorations_Product,Decorations
899,Electronics_Product,Electronics
325,Toys_Product,Toys
743,Food_Product,Food
833,Electronics_Product,Electronics
851,Clothing_Product,Clothing
342,Toys_Product,Toys
709,Toys_Product,Toys
654,Toys_Product,Toys
273,Food_Product,Food
867,Food_Product,Food
1000,Decorations_Product,Decorations
260,Toys_Product,Toys
292,Decorations_Product,Decorations
48,Food_Product,Food
822,Decorations_Product,Decorations
387,Clothing_Product,Clothing
211,Clothing_Product,Clothing
606,Decorations_Product,Decorations
942,Electronics_Product,Electronics
972,Clothing_Product,Clothing
533,Electronics_Product,Electronics
25,Clothing_Product,Clothing
736,Food_Product,Food
122,Food_Product,Food
883,Toys_Product,Toys
509,Food_Product,Food
608,Toys_Product,Toys
412,Clothing_Product,Clothing
250,Food_Product,Food
681,Clothing_Product,Clothing
169,Electronics_Product,Electronics
14,Food_Product,Food
866,Electronics_Product,Electronics
531,Electronics_Product,Electronics
832,Decorations_Product,Decorations
839,Clothing_Product,Clothing
960,Food_Product,Food
167,Clothing_Product,Clothing
1000,Electronics_Product,Electronics
378,Electronics_Product,Electronics
18,Toys_Product,Toys
987,Decorations_Product,Decorations
23,Electronics_Product,Electronics
434,Toys_Product,Toys
440,Decorations_Product,Decorations
285,Toys_Product,Toys
822,Food_Product,Food
56,Electronics_Product,Electronics
297,Toys_Product,Toys
551,Decorations_Product,Decorations
862,Toys_Product,Toys
346,Food_Product,Food
827,Clothing_Product,Clothing
605,Food_Product,Food
878,Electronics_Product,Electronics
413,Decorations_Product,Decorations
221,Clothing_Product,Clothing
761,Decorations_Product,Decorations
586,Toys_Product,Toys
504,Electronics_Product,Electronics
991,Electronics_Product,Electronics
221,Electronics_Product,Electronics
636,Decorations_Product,Decorations
834,Toys_Product,Toys
627,Decorations_Product,Decorations
194,Clothing_Product,Clothing
992,Electronics_Product,Electronics
657,Electronics_Product,Electronics
768,Clothing_Product,Clothing
799,Food_Product,Food
650,Food_Product,Food
772,Electronics_Product,Electronics
739,Decorations_Product,Decorations
15,Decorations_Product,Decorations
679,Toys_Product,Toys
946,Decorations_Product,Decorations
113,Decorations_Product,Decorations
360,Decorations_Product,Decorations
765,Food_Product,Food
482,Toys_Product,Toys
411,Toys_Product,Toys
114,Decorations_Product,Decorations
683,Electronics_Product,Electronics
428,Toys_Product,Toys
644,Electronics_Product,Electronics
153,Clothing_Product,Clothing
845,Electronics_Product,Electronics
412,Clothing_Product,Clothing
987,Electronics_Product,Electronics
189,Food_Product,Food
494,Food_Product,Food
504,Decorations_Product,Decorations
571,Clothing_Product,Clothing
608,Toys_Product,Toys
626,Toys_Product,Toys
591,Electronics_Product,Electronics
748,Toys_Product,Toys
319,Toys_Product,Toys
849,Food_Product,Food
133,Electronics_Product,Electronics
438,Toys_Product,Toys
704,Electronics_Product,Electronics
563,Clothing_Product,Clothing
688,Toys_Product,Toys
925,Food_Product,Food
982,Electronics_Product,Electronics
215,Clothing_Product,Clothing
226,Electronics_Product,Electronics
821,Electronics_Product,Electronics
215,Clothing_Product,Clothing
792,Clothing_Product,Clothing
434,Electronics_Product,Electronics
876,Clothing_Product,Clothing
214,Toys_Product,Toys
857,Food_Product,Food
113,Electronics_Product,Electronics
550,Toys_Product,Toys
812,Electronics_Product,Electronics
480,Decorations_Product,Decorations
723,Decorations_Product,Decorations
596,Food_Product,Food
709,Decorations_Product,Decorations
479,Decorations_Product,Decorations
839,Food_Product,Food
122,Food_Product,Food
778,Clothing_Product,Clothing
567,Electronics_Product,Electronics
665,Toys_Product,Toys
733,Toys_Product,Toys
304,Food_Product,Food
976,Clothing_Product,Clothing
295,Toys_Product,Toys
506,Electronics_Product,Electronics
211,Decorations_Product,Decorations
232,Food_Product,Food
5,Electronics_Product,Electronics
397,Toys_Product,Toys
593,Decorations_Product,Decorations
199,Clothing_Product,Clothing
912,Toys_Product,Toys
432,Toys_Product,Toys
160,Food_Product,Food
311,Toys_Product,Toys
445,Electronics_Product,Electronics
996,Decorations_Product,Decorations
596,Decorations_Product,Decorations
474,Toys_Product,Toys
937,Food_Product,Food
640,Clothing_Product,Clothing
505,Electronics_Product,Electronics
522,Decorations_Product,Decorations
97,Clothing_Product,Clothing
795,Decorations_Product,Decorations
30,Toys_Product,Toys
239,Decorations_Product,Decorations
712,Clothing_Product,Clothing
207,Electronics_Product,Electronics
719,Decorations_Product,Decorations
713,Clothing_Product,Clothing
297,Food_Product,Food
426,Clothing_Product,Clothing
349,Toys_Product,Toys
128,Toys_Product,Toys
975,Toys_Product,Toys
966,Food_Product,Food
929,Decorations_Product,Decorations
154,Toys_Product,Toys
739,Clothing_Product,Clothing
482,Food_Product,Food
242,Food_Product,Food
35,Clothing_Product,Clothing
453,Toys_Product,Toys
4,Toys_Product,Toys
616,Electronics_Product,Electronics
748,Food_Product,Food
504,Electronics_Product,Electronics
721,Decorations_Product,Decorations
649,Decorations_Product,Decorations
672,Electronics_Product,Electronics
219,Decorations_Product,Decorations
936,Food_Product,Food
304,Decorations_Product,Decorations
994,Toys_Product,Toys
35,Toys_Product,Toys
780,Decorations_Product,Decorations
395,Electronics_Product,Electronics
697,Decorations_Product,Decorations
558,Clothing_Product,Clothing
942,Decorations_Product,Decorations
490,Food_Product,Food
819,Decorations_Product,Decorations
526,Decorations_Product,Decorations
525,Electronics_Product,Electronics
178,Decorations_Product,Decorations
671,Toys_Product,Toys
155,Decorations_Product,Decorations
164,Clothing_Product,Clothing
243,Decorations_Product,Decorations
830,Decorations_Product,Decorations
709,Toys_Product,Toys
721,Decorations_Product,Decorations
966,Toys_Product,Toys
97,Decorations_Product,Decorations
717,Toys_Product,Toys
211,Toys_Product,Toys
428,Decorations_Product,Decorations
427,Clothing_Product,Clothing
620,Clothing_Product,Clothing
252,Electronics_Product,Electronics
457,Toys_Product,Toys
909,Electronics_Product,Electronics
496,Clothing_Product,Clothing
335,Electronics_Product,Electronics
16,Food_Product,Food
73,Decorations_Product,Decorations
84,Decorations_Product,Decorations
149,Clothing_Product,Clothing
17,Decorations_Product,Decorations
986,Decorations_Product,Decorations
257,Electronics_Product,Electronics
334,Clothing_Product,Clothing
269,Decorations_Product,Decorations
503,Decorations_Product,Decorations
122,Electronics_Product,Electronics
42,Food_Product,Food
790,Electronics_Product,Electronics
814,Food_Product,Food
68,Food_Product,Food
479,Toys_Product,Toys
484,Electronics_Product,Electronics
260,Clothing_Product,Clothing
278,Food_Product,Food
977,Clothing_Product,Clothing
373,Electronics_Product,Electronics
567,Food_Product,Food
850,Clothing_Product,Clothing
321,Clothing_Product,Clothing
76,Decorations_Product,Decorations
290,Electronics_Product,Electronics
323,Toys_Product,Toys
748,Electronics_Product,Electronics
81,Decorations_Product,Decorations
621,Toys_Product,Toys
414,Food_Product,Food
994,Electronics_Product,Electronics
44,Clothing_Product,Clothing
147,Toys_Product,Toys
810,Food_Product,Food
141,Clothing_Product,Clothing
601,Clothing_Product,Clothing
602,Electronics_Product,Electronics
335,Electronics_Product,Electronics
162,Toys_Product,Toys
491,Decorations_Product,Decorations
302,Clothing_Product,Clothing
596,Food_Product,Food
901,Decorations_Product,Decorations
240,Toys_Product,Toys
727,Electronics_Product,Electronics
728,Clothing_Product,Clothing
725,Clothing_Product,Clothing
40,Toys_Product,Toys
820,Clothing_Product,Clothing
184,Toys_Product,Toys
406,Clothing_Product,Clothing
696,Clothing_Product,Clothing
623,Electronics_Product,Electronics
112,Food_Product,Food
174,Electronics_Product,Electronics
753,Toys_Product,Toys
199,Electronics_Product,Electronics
440,Clothing_Product,Clothing
818,Toys_Product,Toys
906,Toys_Product,Toys
323,Clothing_Product,Clothing
22,Food_Product,Food
105,Food_Product,Food
511,Electronics_Product,Electronics
83,Electronics_Product,Electronics
338,Electronics_Product,Electronics
976,Food_Product,Food
132,Clothing_Product,Clothing
112,Clothing_Product,Clothing
328,Clothing_Product,Clothing
977,Toys_Product,Toys
418,Electronics_Product,Electronics
418,Food_Product,Food
972,Decorations_Product,Decorations
528,Clothing_Product,Clothing
71,Electronics_Product,Electronics
582,Food_Product,Food
251,Food_Product,Food
435,Food_Product,Food
612,Decorations_Product,Decorations
91,Decorations_Product,Decorations
644,Food_Product,Food
279,Clothing_Product,Clothing
794,Electronics_Product,Electronics
760,Food_Product,Food
115,Decorations_Product,Decorations
314,Decorations_Product,Decorations
994,Decorations_Product,Decorations
925,Electronics_Product,Electronics
155,Food_Product,Food
731,Decorations_Product,Decorations
422,Toys_Product,Toys
723,Decorations_Product,Decorations
421,Clothing_Product,Clothing
994,Clothing_Product,Clothing
769,Electronics_Product,Electronics
360,Toys_Product,Toys
671,Toys_Product,Toys
555,Clothing_Product,Clothing
176,Electronics_Product,Electronics
656,Electronics_Product,Electronics
268,Clothing_Product,Clothing
54,Electronics_Product,Electronics
969,Food_Product,Food
570,Electronics_Product,Electronics
822,Electronics_Product,Electronics
342,Decorations_Product,Decorations
638,Toys_Product,Toys
637,Electronics_Product,Electronics
59,Decorations_Product,Decorations
100,Clothing_Product,Clothing
92,Toys_Product,Toys
341,Clothing_Product,Clothing
862,Toys_Product,Toys
296,Toys_Product,Toys
677,Clothing_Product,Clothing
938,Food_Product,Food
263,Clothing_Product,Clothing
118,Toys_Product,Toys
990,Food_Product,Food
2,Clothing_Product,Clothing
58,Clothing_Product,Clothing
962,Clothing_Product,Clothing
994,Decorations_Product,Decorations
548,Food_Product,Food
671,Clothing_Product,Clothing
605,Electronics_Product,Electronics
696,Toys_Product,Toys
504,Decorations_Product,Decorations
222,Food_Product,Food
709,Electronics_Product,Electronics
676,Decorations_Product,Decorations
557,Toys_Product,Toys
563,Food_Product,Food
716,Clothing_Product,Clothing
808,Decorations_Product,Decorations
605,Electronics_Product,Electronics
920,Food_Product,Food
100,Food_Product,Food
764,Electronics_Product,Electronics
517,Decorations_Product,Decorations
205,Electronics_Product,Electronics
558,Electronics_Product,Electronics
279,Food_Product,Food
846,Toys_Product,Toys
530,Clothing_Product,Clothing
511,Toys_Product,Toys
134,Clothing_Product,Clothing
319,Decorations_Product,Decorations
235,Decorations_Product,Decorations
204,Decorations_Product,Decorations
907,Decorations_Product,Decorations
457,Electronics_Product,Electronics
532,Electronics_Product,Electronics
722,Electronics_Product,Electronics
259,Electronics_Product,Electronics
448,Electronics_Product,Electronics
759,Clothing_Product,Clothing
779,Electronics_Product,Electronics
639,Food_Product,Food
876,Food_Product,Food
788,Food_Product,Food
543,Clothing_Product,Clothing
344,Food_Product,Food
415,Decorations_Product,Decorations
503,Toys_Product,Toys
217,Toys_Product,Toys
587,Clothing_Product,Clothing
709,Food_Product,Food
998,Food_Product,Food
530,Food_Product,Food
153,Food_Product,Food
507,Decorations_Product,Decorations
183,Toys_Product,Toys
152,Toys_Product,Toys
476,Electronics_Product,Electronics
423,Electronics_Product,Electronics
149,Toys_Product,Toys
701,Clothing_Product,Clothing
35,Food_Product,Food
245,Clothing_Product,Clothing
52,Decorations_Product,Decorations
376,Toys_Product,Toys
944,Clothing_Product,Clothing
316,Clothing_Product,Clothing
478,Decorations_Product,Decorations
970,Food_Product,Food
988,Electronics_Product,Electronics
397,Electronics_Product,Electronics
424,Food_Product,Food
959,Food_Product,Food
18,Decorations_Product,Decorations
742,Clothing_Product,Clothing
393,Toys_Product,Toys
309,Electronics_Product,Electronics
898,Toys_Product,Toys
185,Toys_Product,Toys
853,Food_Product,Food
441,Decorations_Product,Decorations
586,Electronics_Product,Electronics
176,Electronics_Product,Electronics
770,Clothing_Product,Clothing
573,Food_Product,Food
264,Toys_Product,Toys
827,Clothing_Product,Clothing
210,Electronics_Product,Electronics
434,Electronics_Product,Electronics
119,Clothing_Product,Clothing
877,Food_Product,Food
523,Clothing_Product,Clothing
488,Food_Product,Food
129,Toys_Product,Toys
688,Decorations_Product,Decorations
664,Electronics_Product,Electronics
892,Food_Product,Food
630,Toys_Product,Toys
838,Electronics_Product,Electronics
110,Decorations_Product,Decorations
413,Electronics_Product,Electronics
384,Clothing_Product,Clothing
331,Toys_Product,Toys
249,Decorations_Product,Decorations
931,Electronics_Product,Electronics
576,Electronics_Product,Electronics
974,Electronics_Product,Electronics
794,Food_Product,Food
271,Food_Product,Food
26,Food_Product,Food
229,Electronics_Product,Electronics
793,Decorations_Product,Decorations
237,Electronics_Product,Electronics
461,Toys_Product,Toys
545,Decorations_Product,Decorations
517,Electronics_Product,Electronics
151,Food_Product,Food
629,Food_Product,Food
743,Food_Product,Food
774,Decorations_Product,Decorations
865,Decorations_Product,Decorations
180,Decorations_Product,Decorations
647,Clothing_Product,Clothing
848,Toys_Product,Toys
248,Clothing_Product,Clothing
653,Decorations_Product,Decorations
690,Toys_Product,Toys
997,Food_Product,Food
941,Clothing_Product,Clothing
287,Toys_Product,Toys
699,Food_Product,Food
95,Decorations_Product,Decorations
599,Electronics_Product,Electronics
542,Toys_Product,Toys
399,Decorations_Product,Decorations
903,Electronics_Product,Electronics
369,Decorations_Product,Decorations
698,Clothing_Product,Clothing
438,Electronics_Product,Electronics
778,Decorations_Product,Decorations
312,Decorations_Product,Decorations
481,Food_Product,Food
467,Decorations_Product,Decorations
326,Toys_Product,Toys
329,Clothing_Product,Clothing
998,Food_Product,Food
227,Clothing_Product,Clothing
362,Toys_Product,Toys
72,Decorations_Product,Decorations
669,Electronics_Product,Electronics
954,Toys_Product,Toys
172,Decorations_Product,Decorations
319,Toys_Product,Toys
31,Clothing_Product,Clothing
997,Toys_Product,Toys
364,Food_Product,Food
871,Decorations_Product,Decorations
375,Toys_Product,Toys
615,Clothing_Product,Clothing
576,Toys_Product,Toys
405,Clothing_Product,Clothing
261,Electronics_Product,Electronics
611,Electronics_Product,Electronics
177,Clothing_Product,Clothing
49,Toys_Product,Toys
632,Decorations_Product,Decorations
630,Decorations_Product,Decorations
863,Toys_Product,Toys
313,Clothing_Product,Clothing
816,Electronics_Product,Electronics
675,Toys_Product,Toys
780,Decorations_Product,Decorations
660,Electronics_Product,Electronics
208,Toys_Product,Toys
161,Electronics_Product,Electronics
230,Clothing_Product,Clothing
654,Toys_Product,Toys
155,Clothing_Product,Clothing
1,Electronics_Product,Electronics
572,Decorations_Product,Decorations
69,Decorations_Product,Decorations
548,Decorations_Product,Decorations
958,Food_Product,Food
320,Electronics_Product,Electronics
122,Clothing_Product,Clothing
577,Toys_Product,Toys
39,Decorations_Product,Decorations
837,Decorations_Product,Decorations
638,Toys_Product,Toys
145,Toys_Product,Toys
570,Food_Product,Food
768,Food_Product,Food
541,Clothing_Product,Clothing
959,Toys_Product,Toys
191,Decorations_Product,Decorations
737,Food_Product,Food
138,Electronics_Product,Electronics
545,Electronics_Product,Electronics
15,Electronics_Product,Electronics
680,Toys_Product,Toys
747,Clothing_Product,Clothing
478,Clothing_Product,Clothing
924,Toys_Product,Toys
291,Toys_Product,Toys
557,Electronics_Product,Electronics
23,Electronics_Product,Electronics
49,Electronics_Product,Electronics
319,Clothing_Product,Clothing
929,Electronics_Product,Electronics
478,Electronics_Product,Electronics
144,Decorations_Product,Decorations
106,Toys_Product,Toys
127,Decorations_Product,Decorations
944,Toys_Product,Toys
980,Electronics_Product,Electronics
798,Toys_Product,Toys
353,Clothing_Product,Clothing
967,Electronics_Product,Electronics
968,Food_Product,Food
758,Toys_Product,Toys
983,Food_Product,Food
529,Clothing_Product,Clothing
626,Food_Product,Food
630,Electronics_Product,Electronics
942,Food_Product,Food
343,Food_Product,Food
214,Clothing_Product,Clothing
258,Decorations_Product,Decorations
736,Electronics_Product,Electronics
340,Food_Product,Food
503,Decorations_Product,Decorations
844,Clothing_Product,Clothing
269,Clothing_Product,Clothing
311,Clothing_Product,Clothing
824,Clothing_Product,Clothing
876,Decorations_Product,Decorations
217,Clothing_Product,Clothing
58,Clothing_Product,Clothing
555,Clothing_Product,Clothing
566,Electronics_Product,Electronics
852,Food_Product,Food
651,Decorations_Product,Decorations
77,Food_Product,Food
54,Decorations_Product,Decorations
122,Food_Product,Food
879,Clothing_Product,Clothing
800,Toys_Product,Toys
350,Clothing_Product,Clothing
340,Clothing_Product,Clothing
856,Clothing_Product,Clothing
286,Toys_Product,Toys
966,Toys_Product,Toys
388,Toys_Product,Toys
14,Decorations_Product,Decorations
772,Toys_Product,Toys
944,Food_Product,Food
59,Clothing_Product,Clothing
314,Food_Product,Food
778,Decorations_Product,Decorations
516,Toys_Product,Toys
995,Food_Product,Food
238,Decorations_Product,Decorations
76,Decorations_Product,Decorations
554,Food_Product,Food
7,Clothing_Product,Clothing
434,Food_Product,Food
868,Electronics_Product,Electronics
708,Decorations_Product,Decorations
677,Toys_Product,Toys
488,Decorations_Product,Decorations
745,Clothing_Product,Clothing
60,Electronics_Product,Electronics
581,Food_Product,Food
359,Food_Product,Food
886,Clothing_Product,Clothing
46,Electronics_Product,Electronics
24,Clothing_Product,Clothing
304,Decorations_Product,Decorations
145,Clothing_Product,Clothing
542,Electronics_Product,Electronics
496,Food_Product,Food
24,Clothing_Product,Clothing
820,Clothing_Product,Clothing
699,Decorations_Product,Decorations
820,Clothing_Product,Clothing
360,Clothing_Product,Clothing
914,Food_Product,Food
182,Decorations_Product,Decorations
603,Decorations_Product,Decorations
679,Decorations_Product,Decorations
864,Decorations_Product,Decorations
117,Electronics_Product,Electronics
294,Toys_Product,Toys
518,Electronics_Product,Electronics
43,Decorations_Product,Decorations
621,Clothing_Product,Clothing
865,Toys_Product,Toys
523,Toys_Product,Toys
72,Electronics_Product,Electronics
698,Toys_Product,Toys
689,Decorations_Product,Decorations
962,Electronics_Product,Electronics
389,Food_Product,Food
681,Clothing_Product,Clothing
383,Toys_Product,Toys
938,Electronics_Product,Electronics
644,Clothing_Product,Clothing
783,Toys_Product,Toys
457,Clothing_Product,Clothing
34,Electronics_Product,Electronics
715,Decorations_Product,Decorations
901,Clothing_Product,Clothing
571,Food_Product,Food
817,Clothing_Product,Clothing
857,Electronics_Product,Electronics
596,Clothing_Product,Clothing
